FD01851344_02585	10k_model_61	144	216	9e-05	0.32	54	119	1	15.8	72	226	92	222	hmmscan
FD01851349_01943	Sal_78	87	143	6.3e-22	0.24	1	57	1	70.2	56	240	87	152	hmmscan
FD01851349_01943	Sal_78	153	208	3.9e-09	0.23	26	80	1	29.2	55	240	144	210	hmmscan
FD01851349_01943	Sal_78	209	240	1.1e-11	0.13	53	84	1	37.4	31	240	207	240	hmmscan
FD01851349_01943	Sal_90	87	239	2.4e-30	0.64	1	133	1	98.0	152	240	87	240	hmmscan
FD01851349_01943	Sal_105	90	137	8.1e-08	0.20	2	48	1	25.2	47	240	89	149	hmmscan
FD01851349_01943	Sal_105	156	233	1.7e-17	0.33	23	96	1	56.2	77	240	138	239	hmmscan
FD01851349_01943	Sal_104	86	146	5.8e-11	0.25	1	60	1	35.5	60	240	86	156	hmmscan
FD01851349_01943	Sal_104	155	207	0.11	0.22	28	79	1	5.8	52	240	149	218	hmmscan
FD01851349_01943	Sal_104	212	234	4.6	0.10	56	78	1	0.6	22	240	207	240	hmmscan
FD01851349_01943	Sal_75	90	141	5.3e-09	0.22	4	53	1	28.9	51	240	87	171	hmmscan
FD01851349_01943	Sal_75	168	230	1.4	0.26	26	84	1	1.9	62	240	139	240	hmmscan
FD01851349_01943	Sal_84	92	138	0.00012	0.20	6	50	1	15.4	46	240	87	165	hmmscan
FD01851349_01943	Sal_84	183	234	0.024	0.22	40	81	1	7.9	51	240	167	240	hmmscan
FD01851350_04388	10k_model_45	67	134	9.6e-05	0.27	16	82	1	15.3	67	255	47	150	hmmscan
FD01851360_04534	10k_model_59	13	96	0.0018	0.35	48	135	1	10.5	83	239	3	98	hmmscan
FD01851373_00554	Sal_89	100	135	21	0.12	52	87	1	-2.2	35	302	91	143	hmmscan
FD01851373_00554	Sal_89	178	286	1.7e-05	0.36	25	131	1	17.6	108	302	171	293	hmmscan
FD01851375_04497	10k_model_61	65	97	3.8e-05	0.20	75	106	1	17.0	32	161	33	105	hmmscan
FD01851376_02007	Sal_80	335	452	8e-47	0.08	2	124	1	151.5	117	1572	334	453	hmmscan
FD01851376_02007	10k_model_9	764	792	30	0.02	67	94	1	-1.8	28	1572	747	815	hmmscan
FD01851376_02007	10k_model_9	1448	1572	6.6e-27	0.08	6	109	1	87.2	124	1572	1444	1572	hmmscan
FD01851376_02007	Sal_99	386	500	2.2e-20	0.07	4	114	1	66.6	114	1572	385	500	hmmscan
FD01851376_02007	10k_model_11	1458	1548	8.3e-07	0.06	58	119	1	22.4	90	1572	1450	1553	hmmscan
FD01851376_02007	Sal_76	394	431	2.1e-05	0.02	21	56	1	17.4	37	1572	381	431	hmmscan
FD01851376_02007	Sal_85	775	790	56	0.01	25	40	1	-3.6	15	1572	772	796	hmmscan
FD01851376_02007	Sal_85	1167	1181	0.51	0.01	21	35	1	2.9	14	1572	1165	1188	hmmscan
FD01851376_02007	Sal_85	1385	1400	0.0063	0.01	14	29	1	9.0	15	1572	1383	1405	hmmscan
FD01851379_02281	10k_model_25	16	80	0.043	0.15	198	260	1	5.7	64	439	11	83	hmmscan
FD01851379_02281	10k_model_25	149	192	2.2	0.10	209	250	1	0.1	43	439	135	197	hmmscan
FD01851407_01896	10k_model_21	98	121	65	0.06	60	83	1	-3.1	23	397	71	128	hmmscan
FD01851407_01896	10k_model_21	286	395	4e-40	0.28	2	106	1	129.4	109	397	285	395	hmmscan
FD01851407_01896	10k_model_24	231	241	1e+02	0.03	79	89	1	-3.6	10	397	215	243	hmmscan
FD01851407_01896	10k_model_24	286	389	3.1e-05	0.26	3	94	1	17.3	103	397	285	395	hmmscan
FD01851407_01896	Sal_85	4	17	0.11	0.04	22	35	1	5.0	13	397	2	25	hmmscan
FD01851407_01896	Sal_85	221	236	0.0013	0.04	14	29	1	11.2	15	397	219	241	hmmscan
FD01851407_01896	10k_model_32	294	324	0.0021	0.08	27	58	1	11.5	30	397	282	388	hmmscan
FD01851428_02830	Sal_94	527	542	0.0011	0.02	27	42	1	11.5	15	772	524	546	hmmscan
FD01851440_04527	Sal_90	21	109	6.2e-05	0.59	4	93	1	15.6	88	152	20	121	hmmscan
FD01851443_00942	10k_model_9	145	188	0.0007	0.19	43	82	1	13.1	43	228	142	190	hmmscan
FD01851463_01755	10k_model_9	500	615	4.5e-27	0.18	5	108	1	87.7	115	633	497	616	hmmscan
FD01851463_01755	10k_model_11	514	592	8.3e-10	0.12	61	119	1	32.1	78	633	501	603	hmmscan
FD01851463_01755	10k_model_48	523	592	3.9e-08	0.11	56	105	1	26.8	69	633	500	602	hmmscan
FD01851463_01755	Sal_85	220	234	0.18	0.02	21	35	1	4.4	14	633	218	242	hmmscan
FD01851463_01755	Sal_85	438	453	0.0023	0.03	14	29	1	10.4	15	633	436	458	hmmscan
FD01851463_01755	10k_model_6	565	592	0.0001	0.04	65	98	1	15.3	27	633	559	602	hmmscan
FD01851463_01755	10k_model_43	564	592	0.00014	0.05	84	112	1	15.1	28	633	500	599	hmmscan
FD01851488_02680	10k_model_45	129	232	1.5e-49	0.43	2	105	1	159.4	103	242	128	233	hmmscan
FD01851488_02680	Sal_85	43	71	2.4e-23	0.12	1	29	1	74.4	28	242	43	80	hmmscan
FD01851491_00456	10k_model_14	79	94	4	0.06	81	96	1	0.4	15	289	74	102	hmmscan
FD01851491_00456	10k_model_14	225	276	0.0079	0.18	16	67	1	9.1	51	289	213	280	hmmscan
FD01851492_03279	Sal_94	527	542	0.0011	0.02	27	42	1	11.5	15	772	524	546	hmmscan
FD01851513_03872	10k_model_61	88	153	1.4e-05	0.42	66	123	1	18.4	65	157	42	153	hmmscan
FD01851517_02476	10k_model_57	1254	1354	9.8e-45	0.07	2	103	1	144.0	100	1364	1253	1355	hmmscan
FD01851517_02476	10k_model_37	1257	1355	1.6e-43	0.07	1	100	1	140.0	98	1364	1257	1355	hmmscan
FD01851517_02476	Sal_94	420	448	4.5	0.02	15	44	1	-0.1	28	1364	412	451	hmmscan
FD01851517_02476	Sal_94	661	707	6.9e-38	0.03	1	47	1	121.0	46	1364	661	707	hmmscan
FD01851517_02476	Sal_94	815	820	60	0.00	5	10	1	-3.7	5	1364	814	838	hmmscan
FD01851517_02476	Sal_94	1031	1048	3.3	0.01	18	35	1	0.3	17	1364	1027	1052	hmmscan
FD01851517_02476	Sal_99	223	318	2.2e-24	0.07	17	114	1	79.5	95	1364	210	318	hmmscan
FD01851517_02476	Sal_99	623	651	1e+02	0.02	84	112	1	-3.5	28	1364	604	653	hmmscan
FD01851517_02476	Sal_80	38	84	23	0.03	46	88	1	-1.8	46	1364	16	86	hmmscan
FD01851517_02476	Sal_80	142	272	2.4e-22	0.10	3	123	1	72.5	130	1364	140	274	hmmscan
FD01851517_02476	Sal_85	600	611	65	0.01	21	34	1	-3.8	11	1364	599	617	hmmscan
FD01851517_02476	Sal_85	1178	1206	1.9e-22	0.02	1	29	1	71.6	28	1364	1178	1213	hmmscan
FD01851517_02476	Sal_93	446	469	3.8e-15	0.02	1	24	1	48.5	23	1364	446	473	hmmscan
FD01851517_02476	Sal_76	18	30	67	0.01	4	16	1	-3.4	12	1364	17	31	hmmscan
FD01851517_02476	Sal_76	222	253	4.9e-06	0.02	25	56	1	19.4	31	1364	205	253	hmmscan
FD01851518_01498	Sal_94	422	446	24	0.02	17	42	1	-2.4	24	1354	416	451	hmmscan
FD01851518_01498	Sal_94	661	707	6.9e-38	0.03	1	47	1	121.0	46	1354	661	707	hmmscan
FD01851518_01498	Sal_94	815	820	59	0.00	5	10	1	-3.7	5	1354	814	838	hmmscan
FD01851518_01498	Sal_94	1031	1049	2.7	0.01	18	36	1	0.7	18	1354	1025	1055	hmmscan
FD01851518_01498	10k_model_35	1257	1351	8.4e-37	0.07	1	88	1	118.3	94	1354	1257	1352	hmmscan
FD01851518_01498	10k_model_55	1257	1315	7.9e-34	0.04	1	59	1	108.6	58	1354	1257	1315	hmmscan
FD01851518_01498	Sal_99	210	318	1.9e-25	0.08	3	114	1	82.9	108	1354	209	318	hmmscan
FD01851518_01498	Sal_99	623	651	1e+02	0.02	84	112	1	-3.5	28	1354	604	653	hmmscan
FD01851518_01498	Sal_80	38	84	23	0.03	46	88	1	-1.8	46	1354	16	86	hmmscan
FD01851518_01498	Sal_80	142	272	2.9e-22	0.10	3	123	1	72.2	130	1354	140	274	hmmscan
FD01851518_01498	Sal_85	600	611	64	0.01	21	34	1	-3.8	11	1354	599	617	hmmscan
FD01851518_01498	Sal_85	1178	1206	1.9e-22	0.02	1	29	1	71.6	28	1354	1178	1213	hmmscan
FD01851518_01498	Sal_93	446	469	3.8e-15	0.02	1	24	1	48.5	23	1354	446	473	hmmscan
FD01851518_01498	Sal_76	18	30	67	0.01	4	16	1	-3.4	12	1354	17	31	hmmscan
FD01851518_01498	Sal_76	207	253	4.8e-07	0.03	9	56	1	22.7	46	1354	200	253	hmmscan
FD01851518_01498	10k_model_52	837	918	55	0.06	21	95	1	-3.1	81	1354	827	925	hmmscan
FD01851518_01498	10k_model_52	1251	1337	4.3e-06	0.06	6	106	1	19.8	86	1354	1248	1344	hmmscan
FD01851518_01498	10k_model_50	1251	1336	5.2e-05	0.06	4	89	1	16.4	85	1354	1249	1344	hmmscan
FD01851522_04136	10k_model_48	2	15	0.18	0.21	84	97	1	5.3	13	66	1	17	hmmscan
FD01851522_04136	10k_model_48	18	48	0.11	0.47	19	51	1	6.0	30	66	13	63	hmmscan
FD01851563_04358	Sal_80	335	452	8e-47	0.08	2	124	1	151.5	117	1558	334	453	hmmscan
FD01851563_04358	10k_model_0	1447	1542	5.3e-30	0.06	1	88	1	96.8	95	1558	1447	1543	hmmscan
FD01851563_04358	Sal_99	386	500	2.1e-20	0.07	4	114	1	66.6	114	1558	385	500	hmmscan
FD01851563_04358	Sal_76	394	431	2.1e-05	0.02	21	56	1	17.4	37	1558	381	431	hmmscan
FD01851563_04358	Sal_85	775	790	55	0.01	25	40	1	-3.6	15	1558	772	796	hmmscan
FD01851563_04358	Sal_85	1167	1181	0.5	0.01	21	35	1	3.0	14	1558	1165	1188	hmmscan
FD01851563_04358	Sal_85	1385	1400	0.0062	0.01	14	29	1	9.1	15	1558	1383	1405	hmmscan
FD01851568_00265	Sal_70	91	91	6.1	0.00	138	138	1	-0.8	0	326	29	149	hmmscan
FD01851568_00265	Sal_70	112	137	6.3	0.08	49	77	1	-0.9	25	326	90	180	hmmscan
FD01851568_00265	Sal_70	176	225	8	0.15	32	81	1	-1.2	49	326	145	247	hmmscan
FD01851568_00265	Sal_70	280	316	0.00059	0.11	35	71	1	12.3	36	326	271	321	hmmscan
FD01851575_04068	10k_model_61	159	216	0.00025	0.26	64	119	1	14.3	57	226	123	222	hmmscan
FD01851588_04399	Sal_87	555	643	2.9e-46	0.14	1	88	1	148.2	88	645	555	643	hmmscan
FD01851588_04399	Sal_86	504	619	9e-14	0.18	53	165	1	43.8	115	645	502	635	hmmscan
FD01851588_04399	Sal_81	514	600	1.2e-12	0.13	5	91	1	40.9	86	645	510	614	hmmscan
FD01851588_04399	Sal_69	517	602	3.6e-10	0.13	2	88	1	32.3	85	645	503	621	hmmscan
FD01851588_04399	Sal_88	554	616	1.1e-05	0.10	4	63	1	18.3	62	645	552	622	hmmscan
FD01852474_02544	Sal_80	335	452	4.3e-47	0.07	2	124	1	152.4	117	1580	334	453	hmmscan
FD01852474_02544	10k_model_9	764	792	30	0.02	67	94	1	-1.8	28	1580	747	815	hmmscan
FD01852474_02544	10k_model_9	1447	1562	1.6e-26	0.07	5	108	1	85.9	115	1580	1444	1563	hmmscan
FD01852474_02544	Sal_99	386	500	2.2e-20	0.07	4	114	1	66.6	114	1580	385	500	hmmscan
FD01852474_02544	10k_model_11	1462	1539	2.7e-09	0.05	62	119	1	30.5	77	1580	1448	1550	hmmscan
FD01852474_02544	10k_model_48	1471	1539	1.3e-07	0.04	57	105	1	25.1	68	1580	1448	1550	hmmscan
FD01852474_02544	Sal_76	394	431	2.1e-05	0.02	21	56	1	17.5	37	1580	379	431	hmmscan
FD01852474_02544	Sal_85	775	790	56	0.01	25	40	1	-3.6	15	1580	772	796	hmmscan
FD01852474_02544	Sal_85	1167	1181	0.51	0.01	21	35	1	2.9	14	1580	1165	1188	hmmscan
FD01852474_02544	Sal_85	1385	1400	0.0063	0.01	14	29	1	9.0	15	1580	1383	1405	hmmscan
FD01852474_02544	10k_model_6	1513	1539	0.00029	0.02	66	98	1	13.8	26	1580	1506	1549	hmmscan
FD01852474_02544	10k_model_43	1511	1539	0.00038	0.02	84	112	1	13.7	28	1580	1449	1546	hmmscan
FD01852489_02728	10k_model_45	8	44	0.0011	0.39	67	103	1	11.9	36	95	4	47	hmmscan
FD01852528_04711	10k_model_61	936	1065	6.6e-45	0.12	2	123	1	145.4	129	1065	935	1065	hmmscan
FD01852528_04711	Sal_103	110	132	38	0.02	3	28	1	-2.6	22	1065	108	154	hmmscan
FD01852528_04711	Sal_103	133	165	63	0.03	4	37	1	-3.3	32	1065	130	177	hmmscan
FD01852528_04711	Sal_103	582	605	1.8e-11	0.02	1	24	1	36.9	23	1065	582	610	hmmscan
FD01852528_04711	Sal_103	620	636	33	0.02	3	19	1	-2.4	16	1065	619	640	hmmscan
FD01852528_04711	Sal_74	844	857	0.00053	0.01	69	82	1	13.4	13	1065	840	857	hmmscan
FD01852542_01692	Sal_80	335	452	4.3e-47	0.08	2	124	1	152.4	117	1564	334	453	hmmscan
FD01852542_01692	10k_model_16	1466	1564	8.7e-28	0.06	16	109	1	89.5	98	1564	1451	1564	hmmscan
FD01852542_01692	Sal_99	386	500	2.2e-20	0.07	4	114	1	66.6	114	1564	385	500	hmmscan
FD01852542_01692	Sal_76	394	431	2.1e-05	0.02	21	56	1	17.5	37	1564	379	431	hmmscan
FD01852542_01692	Sal_85	775	790	55	0.01	25	40	1	-3.6	15	1564	772	796	hmmscan
FD01852542_01692	Sal_85	1167	1181	0.5	0.01	21	35	1	2.9	14	1564	1165	1188	hmmscan
FD01852542_01692	Sal_85	1385	1400	0.0062	0.01	14	29	1	9.1	15	1564	1383	1405	hmmscan
FD01852569_00786	Sal_75	25	40	48	0.08	49	64	1	-3.0	15	211	21	43	hmmscan
FD01852569_00786	Sal_75	99	145	9.2e-18	0.22	3	49	1	57.1	46	211	97	146	hmmscan
FD01852569_00786	Sal_75	142	206	4.8e-26	0.31	31	95	1	83.7	64	211	141	209	hmmscan
FD01852569_00786	Sal_104	96	210	2.2e-31	0.55	1	98	1	101.0	114	211	96	210	hmmscan
FD01852569_00786	Sal_90	98	210	9e-15	0.54	2	140	1	47.5	112	211	97	210	hmmscan
FD01852569_00786	Sal_105	101	200	2.3e-14	0.47	3	98	1	46.2	99	211	99	202	hmmscan
FD01852569_00786	Sal_78	98	185	2.1e-11	0.42	2	77	1	36.5	87	211	97	199	hmmscan
FD01852569_00786	Sal_84	102	210	2.1e-09	0.52	6	105	1	30.6	108	211	98	211	hmmscan
FD01852569_00786	Sal_73	141	210	5.5e-06	0.33	39	97	1	19.1	69	211	118	211	hmmscan
FD01852569_00786	Sal_70	118	187	3.3e-05	0.33	87	150	1	16.3	69	211	96	204	hmmscan
FD01852570_00364	Sal_87	555	643	2.9e-46	0.14	1	88	1	148.2	88	645	555	643	hmmscan
FD01852570_00364	Sal_86	504	619	9e-14	0.18	53	165	1	43.8	115	645	502	635	hmmscan
FD01852570_00364	Sal_81	514	600	1.2e-12	0.13	5	91	1	40.9	86	645	510	614	hmmscan
FD01852570_00364	Sal_69	517	602	3.6e-10	0.13	2	88	1	32.3	85	645	503	621	hmmscan
FD01852570_00364	Sal_88	554	616	1.1e-05	0.10	4	63	1	18.3	62	645	552	622	hmmscan
FD01852576_03209	Sal_89	206	286	1.3e-06	0.27	52	131	1	21.2	80	302	184	293	hmmscan
FD01852589_01412	Sal_94	527	542	0.0011	0.02	27	42	1	11.5	15	772	524	546	hmmscan
FD01852650_03042	10k_model_37	19	65	0.00046	0.48	9	58	1	13.4	46	98	13	96	hmmscan
FD01852650_03042	10k_model_57	26	65	0.00051	0.41	22	62	1	13.1	39	98	13	96	hmmscan
FD01852718_04439	Sal_88	87	165	9.2e-52	0.48	1	79	1	165.9	78	166	87	165	hmmscan
FD01852718_04439	Sal_86	42	149	1.1e-24	0.65	55	162	1	79.3	107	166	39	161	hmmscan
FD01852718_04439	Sal_81	48	147	1.4e-21	0.60	3	102	1	69.6	99	166	31	147	hmmscan
FD01852718_04439	Sal_69	53	148	4.5e-19	0.58	2	97	1	61.0	95	166	52	159	hmmscan
FD01852718_04439	Sal_87	40	48	17	0.05	57	65	1	-1.7	8	166	28	69	hmmscan
FD01852718_04439	Sal_87	94	151	5.5e-06	0.35	4	63	1	19.1	57	166	91	160	hmmscan
FD01852718_04439	Sal_96	93	142	9.4e-05	0.30	93	142	1	14.9	49	166	17	146	hmmscan
FD01852724_03696	Sal_78	87	164	1.5e-32	0.39	1	78	1	104.2	77	198	87	167	hmmscan
FD01852724_03696	Sal_78	166	198	7.7e-09	0.17	52	84	1	28.2	32	198	164	198	hmmscan
FD01852724_03696	Sal_90	5	21	27	0.09	43	59	1	-2.7	16	198	2	23	hmmscan
FD01852724_03696	Sal_90	87	197	1.2e-34	0.56	1	133	1	111.8	110	198	87	198	hmmscan
FD01852724_03696	Sal_105	92	192	6e-27	0.51	4	97	1	86.6	100	198	90	198	hmmscan
FD01852724_03696	Sal_104	90	163	6.5e-14	0.37	5	77	1	45.0	73	198	86	166	hmmscan
FD01852724_03696	Sal_104	167	198	0.17	0.16	53	85	1	5.2	31	198	163	198	hmmscan
FD01852724_03696	Sal_75	92	198	7.2e-08	0.54	6	88	1	25.3	106	198	88	198	hmmscan
FD01852724_03696	Sal_84	92	198	2.3e-05	0.54	6	94	1	17.7	106	198	87	198	hmmscan
FD01852731_00600	Sal_104	94	191	1.7e-43	0.51	1	98	1	139.8	97	192	94	191	hmmscan
FD01852731_00600	Sal_75	98	190	9.4e-27	0.48	4	100	1	85.9	92	192	95	192	hmmscan
FD01852731_00600	Sal_78	99	178	5e-14	0.42	5	84	1	44.9	79	192	96	178	hmmscan
FD01852731_00600	Sal_105	19	34	47	0.08	9	24	1	-3.0	15	192	17	49	hmmscan
FD01852731_00600	Sal_105	99	170	4.4e-07	0.38	3	67	1	22.8	71	192	98	181	hmmscan
FD01852731_00600	Sal_90	99	151	0.00022	0.28	5	59	1	13.8	52	192	96	156	hmmscan
FD01852731_00600	Sal_90	153	188	0.024	0.19	104	138	1	7.2	35	192	150	191	hmmscan
FD01852731_00600	Sal_73	125	188	0.00043	0.33	31	95	1	13.0	63	192	114	192	hmmscan
FD01852731_00600	Sal_84	118	188	0.0033	0.37	34	103	1	10.7	70	192	97	191	hmmscan
FD01852737_04804	Sal_68	355	566	4e-87	0.37	1	204	1	283.9	211	567	355	566	hmmscan
FD01852737_04804	Sal_92	468	566	4.6e-42	0.17	2	100	1	134.5	98	567	467	566	hmmscan
FD01852737_04804	Sal_86	396	486	1.8e-05	0.16	16	107	1	16.7	90	567	382	507	hmmscan
FD01852737_04804	Sal_81	398	432	1.1	0.06	24	58	1	2.5	34	567	384	448	hmmscan
FD01852737_04804	Sal_81	452	495	0.0022	0.08	7	49	1	11.1	43	567	442	517	hmmscan
FD01852737_04804	Sal_101	411	473	0.005	0.11	69	131	1	9.8	62	567	406	477	hmmscan
FD01852739_00834	10k_model_34	9	60	1.9e-05	0.50	6	57	1	17.8	51	103	4	67	hmmscan
FD01852739_04576	10k_model_61	130	174	1e-05	0.16	49	91	1	18.8	44	287	122	200	hmmscan
FD01852759_02769	Sal_96	126	179	0.00095	0.23	4	56	1	11.6	53	232	123	191	hmmscan
FD01852759_02801	Sal_94	527	542	0.0011	0.02	27	42	1	11.5	15	772	524	546	hmmscan
FD01852864_00307	Sal_68	355	566	4.8e-87	0.37	1	204	1	283.6	211	567	355	566	hmmscan
FD01852864_00307	Sal_92	468	566	1.2e-41	0.17	2	100	1	133.2	98	567	467	566	hmmscan
FD01852864_00307	Sal_86	396	486	0.0002	0.16	16	107	1	13.3	90	567	382	500	hmmscan
FD01852864_00307	Sal_81	408	439	1.2	0.06	34	65	1	2.3	31	567	386	457	hmmscan
FD01852864_00307	Sal_81	452	495	0.0038	0.08	7	49	1	10.4	43	567	445	516	hmmscan
FD01852903_04438	Sal_81	220	251	1.2	0.03	16	47	1	2.3	31	1220	198	272	hmmscan
FD01852903_04438	Sal_81	273	331	0.057	0.05	5	65	1	6.6	58	1220	266	353	hmmscan
FD01852903_04438	Sal_69	204	255	0.2	0.04	2	53	1	4.1	51	1220	203	260	hmmscan
FD01852903_04438	Sal_69	252	312	0.33	0.05	2	62	1	3.5	60	1220	251	321	hmmscan
FD01852906_01404	Sal_96	126	179	0.00061	0.23	4	56	1	12.3	53	232	123	191	hmmscan
FD01852912_00552	10k_model_60	1008	1138	5.8e-68	0.12	1	130	1	219.8	130	1138	1008	1138	hmmscan
FD01852912_00552	Sal_103	183	221	1.3	0.03	4	42	1	2.1	38	1138	180	227	hmmscan
FD01852912_00552	Sal_103	654	677	1.9e-11	0.02	1	24	1	36.8	23	1138	654	682	hmmscan
FD01852912_00552	Sal_103	692	708	36	0.01	3	19	1	-2.5	16	1138	691	712	hmmscan
FD01852912_00552	Sal_85	944	959	0.002	0.01	14	29	1	10.6	15	1138	940	965	hmmscan
FD01852929_02926	Sal_105	141	153	11	0.03	40	52	1	-1.0	12	409	117	221	hmmscan
FD01852929_02926	Sal_105	312	349	0.00044	0.09	35	75	1	13.2	37	409	294	374	hmmscan
FD01852929_02926	Sal_105	370	408	7.5	0.10	40	79	1	-0.4	38	409	354	409	hmmscan
FD01852929_04254	Sal_100	13	29	33	0.05	245	261	1	-3.5	16	348	8	29	hmmscan
FD01852929_04254	Sal_100	79	345	2e-97	0.77	1	261	1	318.4	266	348	79	345	hmmscan
FD01853120_03241	Sal_68	30	78	0.00026	0.56	137	184	1	13.5	48	87	9	85	hmmscan
FD01853120_03241	Sal_92	30	77	0.00054	0.55	33	79	1	12.4	47	87	7	85	hmmscan
FD01853127_01373	10k_model_7	1449	1574	1.3e-55	0.08	1	126	1	179.8	125	1574	1449	1574	hmmscan
FD01853127_01373	Sal_80	335	452	8.1e-47	0.07	2	124	1	151.5	117	1574	334	453	hmmscan
FD01853127_01373	Sal_99	386	500	2.6e-20	0.07	4	114	1	66.3	114	1574	385	500	hmmscan
FD01853127_01373	Sal_76	394	431	2.1e-05	0.02	21	56	1	17.4	37	1574	381	431	hmmscan
FD01853127_01373	Sal_85	775	790	56	0.01	25	40	1	-3.6	15	1574	772	796	hmmscan
FD01853127_01373	Sal_85	1167	1181	0.51	0.01	21	35	1	2.9	14	1574	1165	1188	hmmscan
FD01853127_01373	Sal_85	1385	1400	0.0063	0.01	14	29	1	9.0	15	1574	1383	1405	hmmscan
FD01872463_04089	10k_model_9	145	188	0.0007	0.19	43	82	1	13.1	43	228	142	190	hmmscan
FD01872464_03707	Sal_103	4	50	0.0086	0.10	2	53	1	9.1	46	472	3	63	hmmscan
FD01872464_03707	Sal_103	396	435	3.4	0.08	5	44	1	0.8	39	472	394	437	hmmscan
FD01872468_02146	Sal_78	87	143	7.1e-22	0.24	1	57	1	70.0	56	240	87	151	hmmscan
FD01872468_02146	Sal_78	154	208	2.9e-08	0.23	27	80	1	26.4	54	240	144	211	hmmscan
FD01872468_02146	Sal_78	209	240	2.5e-11	0.13	53	84	1	36.2	31	240	206	240	hmmscan
FD01872468_02146	Sal_90	87	152	9.3e-16	0.28	1	67	1	50.7	65	240	87	156	hmmscan
FD01872468_02146	Sal_90	148	239	1.5e-21	0.38	33	133	1	69.4	91	240	143	240	hmmscan
FD01872468_02146	Sal_105	90	234	6.2e-20	0.60	2	97	1	64.1	144	240	89	238	hmmscan
FD01872468_02146	Sal_104	86	146	7.4e-11	0.25	1	60	1	35.2	60	240	86	155	hmmscan
FD01872468_02146	Sal_104	167	207	1.3	0.17	39	79	1	2.4	40	240	150	240	hmmscan
FD01872468_02146	Sal_75	90	138	2.4e-09	0.20	4	51	1	30.0	48	240	87	157	hmmscan
FD01872468_02146	Sal_75	167	240	0.32	0.31	25	88	1	4.0	73	240	144	240	hmmscan
FD01872468_02146	Sal_84	92	136	0.00023	0.19	6	48	1	14.4	44	240	87	168	hmmscan
FD01872468_02146	Sal_84	185	234	0.15	0.21	42	88	1	5.3	49	240	171	240	hmmscan
FD01872470_00522	10k_model_39	2	31	0.00026	0.86	25	54	1	14.1	29	35	1	35	hmmscan
FD01872470_00522	10k_model_23	2	29	0.00033	0.80	30	57	1	13.7	27	35	1	35	hmmscan
FD01872470_04491	Sal_87	525	613	2.7e-46	0.14	1	88	1	148.3	88	615	525	613	hmmscan
FD01872470_04491	Sal_86	474	589	8.3e-14	0.19	53	165	1	43.9	115	615	472	605	hmmscan
FD01872470_04491	Sal_81	484	570	1.1e-12	0.14	5	91	1	41.0	86	615	480	584	hmmscan
FD01872470_04491	Sal_69	487	572	3.8e-10	0.14	2	88	1	32.2	85	615	486	591	hmmscan
FD01872470_04491	Sal_88	524	586	9.9e-06	0.10	4	63	1	18.4	62	615	522	592	hmmscan
FD01872482_03153	10k_model_44	1259	1359	5.3e-43	0.07	1	99	1	138.5	100	1362	1259	1360	hmmscan
FD01872482_03153	10k_model_51	1259	1361	1e-42	0.08	1	101	1	137.5	102	1362	1259	1361	hmmscan
FD01872482_03153	Sal_94	422	446	24	0.02	17	42	1	-2.4	24	1362	416	451	hmmscan
FD01872482_03153	Sal_94	661	707	6.9e-38	0.03	1	47	1	121.0	46	1362	661	707	hmmscan
FD01872482_03153	Sal_94	815	820	60	0.00	5	10	1	-3.7	5	1362	814	838	hmmscan
FD01872482_03153	Sal_94	1031	1049	2.7	0.01	18	36	1	0.6	18	1362	1025	1055	hmmscan
FD01872482_03153	Sal_99	223	318	4.3e-25	0.07	17	114	1	81.7	95	1362	210	318	hmmscan
FD01872482_03153	Sal_99	623	651	1e+02	0.02	84	112	1	-3.5	28	1362	604	653	hmmscan
FD01872482_03153	Sal_80	38	84	23	0.03	46	88	1	-1.8	46	1362	16	86	hmmscan
FD01872482_03153	Sal_80	142	272	4e-22	0.10	3	123	1	71.7	130	1362	140	274	hmmscan
FD01872482_03153	Sal_85	600	611	65	0.01	21	34	1	-3.8	11	1362	599	617	hmmscan
FD01872482_03153	Sal_85	1178	1206	1.9e-22	0.02	1	29	1	71.6	28	1362	1178	1213	hmmscan
FD01872482_03153	Sal_93	446	469	3.8e-15	0.02	1	24	1	48.5	23	1362	446	473	hmmscan
FD01872482_03153	Sal_76	18	30	67	0.01	4	16	1	-3.4	12	1362	17	31	hmmscan
FD01872482_03153	Sal_76	222	253	5.3e-07	0.02	25	56	1	22.6	31	1362	205	253	hmmscan
FD01872483_01687	10k_model_25	10	19	19	0.06	201	223	1	-3.0	9	179	4	28	hmmscan
FD01872483_01687	10k_model_25	41	118	0.00022	0.44	171	254	1	13.2	77	179	35	122	hmmscan
FD01872486_00538	Sal_70	156	168	2	0.04	77	90	1	0.8	12	326	101	280	hmmscan
FD01872486_00538	Sal_70	280	316	0.00064	0.11	35	71	1	12.1	36	326	272	321	hmmscan
FD01872490_02689	Sal_103	72	118	0.01	0.09	2	53	1	8.8	46	540	71	131	hmmscan
FD01872490_02689	Sal_103	464	503	4.1	0.07	5	44	1	0.5	39	540	462	505	hmmscan
FD01872492_01229	Sal_94	527	542	0.0011	0.02	27	42	1	11.5	15	772	524	546	hmmscan
FD01872501_02919	Sal_89	206	286	1.5e-06	0.27	52	131	1	21.0	80	302	184	293	hmmscan
FD01872503_00522	Sal_70	65	83	11	0.06	112	130	1	-1.7	18	326	28	125	hmmscan
